start_time,average_value
2025-06-22 00:00:00,47.481249999999996
2025-06-22 01:00:00,53.10188679245283
2025-06-22 02:00:00,49.71923076923077
2025-06-22 03:00:00,51.407407407407405
2025-06-22 04:00:00,46.72352941176471
2025-06-22 05:00:00,48.924
2025-06-22 06:00:00,51.54897959183673
2025-06-22 07:00:00,50.25833333333333
2025-06-22 08:00:00,46.98076923076923
2025-06-22 09:00:00,43.74181818181818
2025-06-22 10:00:00,48.26470588235294
2025-06-22 11:00:00,51.06981132075472
2025-06-22 12:00:00,53.19
2025-06-22 13:00:00,47.34166666666667
2025-06-22 14:00:00,50.40784313725491
2025-06-22 15:00:00,49.662
2025-06-22 16:00:00,47.222
2025-06-22 17:00:00,45.40384615384615
2025-06-22 18:00:00,48.105357142857144
2025-06-22 19:00:00,53.58222222222222
2025-06-22 20:00:00,48.52884615384615
2025-06-22 21:00:00,53.11836734693878
2025-06-22 22:00:00,49.62307692307692
2025-06-22 23:00:00,45.758
