start_time,average_value
2025-06-14 00:00:00,50.77804878048781
2025-06-14 01:00:00,53.39807692307692
2025-06-14 02:00:00,50.2173076923077
2025-06-14 03:00:00,53.41509433962264
2025-06-14 04:00:00,54.30612244897959
2025-06-14 05:00:00,51.69
2025-06-14 06:00:00,49.33695652173913
2025-06-14 07:00:00,43.88148148148148
2025-06-14 08:00:00,50.44130434782609
2025-06-14 09:00:00,52.552727272727275
2025-06-14 10:00:00,52.867924528301884
2025-06-14 11:00:00,50.47708333333333
2025-06-14 12:00:00,53.39259259259259
2025-06-14 13:00:00,42.0404255319149
2025-06-14 14:00:00,53.55102040816327
2025-06-14 15:00:00,48.76470588235294
2025-06-14 16:00:00,49.16792452830189
2025-06-14 17:00:00,45.64705882352941
2025-06-14 18:00:00,55.30217391304348
2025-06-14 19:00:00,51.55094339622641
2025-06-14 20:00:00,47.166666666666664
2025-06-14 21:00:00,53.55555555555556
2025-06-14 22:00:00,45.170370370370364
2025-06-14 23:00:00,47.79
