start_time,average_value
2025-06-27 00:00:00,52.13272727272727
2025-06-27 01:00:00,48.99622641509434
2025-06-27 02:00:00,52.25714285714285
2025-06-27 03:00:00,48.40212765957447
2025-06-27 04:00:00,55.34255319148936
2025-06-27 05:00:00,48.206250000000004
2025-06-27 06:00:00,49.592452830188684
2025-06-27 07:00:00,54.8
2025-06-27 08:00:00,49.40208333333334
2025-06-27 09:00:00,49.978571428571435
2025-06-27 10:00:00,52.60754716981132
2025-06-27 11:00:00,54.18600000000001
2025-06-27 12:00:00,48.466
2025-06-27 13:00:00,46.3
2025-06-27 14:00:00,45.17857142857143
2025-06-27 15:00:00,45.47254901960784
2025-06-27 16:00:00,49.106
2025-06-27 17:00:00,55.805660377358485
2025-06-27 18:00:00,52.16274509803922
2025-06-27 19:00:00,54.88039215686275
2025-06-27 20:00:00,44.14259259259259
2025-06-27 21:00:00,49.096226415094335
2025-06-27 22:00:00,45.8962962962963
2025-06-27 23:00:00,55.892307692307696
