start_time,average_value
2025-06-04 00:00:00,46.825
2025-06-04 01:00:00,48.36734693877551
2025-06-04 02:00:00,49.95849056603774
2025-06-04 03:00:00,46.47142857142857
2025-06-04 04:00:00,55.29272727272727
2025-06-04 05:00:00,54.67142857142857
2025-06-04 06:00:00,45.96521739130435
2025-06-04 07:00:00,49.834693877551025
2025-06-04 08:00:00,44.96875
2025-06-04 09:00:00,53.34423076923077
2025-06-04 10:00:00,48.42307692307692
2025-06-04 11:00:00,50.737735849056605
2025-06-04 12:00:00,57.82641509433962
2025-06-04 13:00:00,50.17254901960785
2025-06-04 14:00:00,55.86734693877551
2025-06-04 15:00:00,47.80392156862745
2025-06-04 16:00:00,52.861538461538466
2025-06-04 17:00:00,50.205555555555556
2025-06-04 18:00:00,49.450980392156865
2025-06-04 19:00:00,55.201886792452825
2025-06-04 20:00:00,55.64901960784314
2025-06-04 21:00:00,49.18979591836735
2025-06-04 22:00:00,50.74814814814815
2025-06-04 23:00:00,46.161818181818184
