start_time,average_value
2025-06-20 00:00:00,44.702127659574465
2025-06-20 01:00:00,51.088
2025-06-20 02:00:00,55.75918367346939
2025-06-20 03:00:00,49.177083333333336
2025-06-20 04:00:00,51.772
2025-06-20 05:00:00,50.07450980392157
2025-06-20 06:00:00,42.257777777777775
2025-06-20 07:00:00,47.51
2025-06-20 08:00:00,55.48627450980393
2025-06-20 09:00:00,52.788000000000004
2025-06-20 10:00:00,58.3235294117647
2025-06-20 11:00:00,51.398039215686275
2025-06-20 12:00:00,49.636
2025-06-20 13:00:00,43.713207547169816
2025-06-20 14:00:00,51.007407407407406
2025-06-20 15:00:00,46.838888888888896
2025-06-20 16:00:00,48.88
2025-06-20 17:00:00,48.416000000000004
2025-06-20 18:00:00,54.37692307692308
2025-06-20 19:00:00,43.610638297872335
2025-06-20 20:00:00,48.54230769230769
2025-06-20 21:00:00,44.986538461538466
2025-06-20 22:00:00,48.508
2025-06-20 23:00:00,43.128
