start_time,average_value
2025-06-24 00:00:00,53.55490196078432
2025-06-24 01:00:00,57.93333333333333
2025-06-24 02:00:00,49.626000000000005
2025-06-24 03:00:00,52.20392156862745
2025-06-24 04:00:00,42.458
2025-06-24 05:00:00,50.721428571428575
2025-06-24 06:00:00,55.194117647058825
2025-06-24 07:00:00,53.125454545454545
2025-06-24 08:00:00,59.99166666666667
2025-06-24 09:00:00,51.11509433962264
2025-06-24 10:00:00,53.492452830188675
2025-06-24 11:00:00,53.848076923076924
2025-06-24 12:00:00,58.202
2025-06-24 13:00:00,38.842
2025-06-24 14:00:00,46.66851851851852
2025-06-24 15:00:00,49.59818181818182
2025-06-24 16:00:00,48.471698113207545
2025-06-24 17:00:00,44.06382978723404
2025-06-24 18:00:00,54.57058823529412
2025-06-24 19:00:00,51.196296296296296
2025-06-24 20:00:00,52.012244897959185
2025-06-24 21:00:00,52.597959183673474
2025-06-24 22:00:00,49.11
2025-06-24 23:00:00,53.10754716981132
