start_time,average_value
2025-06-29 00:00:00,49.18909090909091
2025-06-29 01:00:00,48.49615384615385
2025-06-29 02:00:00,48.922448979591834
2025-06-29 03:00:00,46.94489795918368
2025-06-29 04:00:00,44.470588235294116
2025-06-29 05:00:00,57.23461538461538
2025-06-29 06:00:00,47.1
2025-06-29 07:00:00,38.856521739130436
2025-06-29 08:00:00,49.55833333333334
2025-06-29 09:00:00,48.382
2025-06-29 10:00:00,42.507407407407406
2025-06-29 11:00:00,47.711999999999996
2025-06-29 12:00:00,53.53584905660377
2025-06-29 13:00:00,47.873333333333335
2025-06-29 14:00:00,44.62075471698113
2025-06-29 15:00:00,45.44615384615384
2025-06-29 16:00:00,46.255319148936174
2025-06-29 17:00:00,44.98627450980393
2025-06-29 18:00:00,56.592727272727274
2025-06-29 19:00:00,49.39423076923077
2025-06-29 20:00:00,52.41851851851852
2025-06-29 21:00:00,49.91489361702128
2025-06-29 22:00:00,48.784
2025-06-29 23:00:00,56.49807692307692
