start_time,average_value
2025-06-11 00:00:00,51.26491228070175
2025-06-11 01:00:00,53.62592592592592
2025-06-11 02:00:00,55.50545454545455
2025-06-11 03:00:00,57.530188679245285
2025-06-11 04:00:00,46.41
2025-06-11 05:00:00,50.488
2025-06-11 06:00:00,53.3375
2025-06-11 07:00:00,53.13653846153846
2025-06-11 08:00:00,48.75535714285714
2025-06-11 09:00:00,49.963265306122445
2025-06-11 10:00:00,53.661111111111104
2025-06-11 11:00:00,51.90196078431372
2025-06-11 12:00:00,48.458181818181814
2025-06-11 13:00:00,49.83111111111111
2025-06-11 14:00:00,45.5404255319149
2025-06-11 15:00:00,51.838
2025-06-11 16:00:00,45.1462962962963
2025-06-11 17:00:00,54.544
2025-06-11 18:00:00,51.081250000000004
2025-06-11 19:00:00,52.021153846153844
2025-06-11 20:00:00,49.662
2025-06-11 21:00:00,54.358823529411765
2025-06-11 22:00:00,50.51276595744681
2025-06-11 23:00:00,48.1078431372549
