start_time,average_value
2025-06-03 00:00:00,50.42040816326531
2025-06-03 01:00:00,51.976000000000006
2025-06-03 02:00:00,48.5
2025-06-03 03:00:00,57.508
2025-06-03 04:00:00,51.612500000000004
2025-06-03 05:00:00,44.402040816326526
2025-06-03 06:00:00,51.06666666666666
2025-06-03 07:00:00,56.30769230769231
2025-06-03 08:00:00,48.05576923076923
2025-06-03 09:00:00,45.74897959183673
2025-06-03 10:00:00,48.27735849056604
2025-06-03 11:00:00,48.442857142857136
2025-06-03 12:00:00,53.136
2025-06-03 13:00:00,50.1
2025-06-03 14:00:00,45.525925925925925
2025-06-03 15:00:00,54.886792452830186
2025-06-03 16:00:00,51.91320754716981
2025-06-03 17:00:00,44.075471698113205
2025-06-03 18:00:00,50.47450980392156
2025-06-03 19:00:00,50.47692307692308
2025-06-03 20:00:00,53.666071428571435
2025-06-03 21:00:00,44.53584905660377
2025-06-03 22:00:00,51.80769230769231
2025-06-03 23:00:00,47.312
