start_time,average_value
2025-06-25 00:00:00,49.67906976744186
2025-06-25 01:00:00,48.332727272727276
2025-06-25 02:00:00,44.33076923076923
2025-06-25 03:00:00,48.41764705882353
2025-06-25 04:00:00,56.27222222222222
2025-06-25 05:00:00,50.49795918367347
2025-06-25 06:00:00,47.461111111111116
2025-06-25 07:00:00,51.03921568627451
2025-06-25 08:00:00,54.016000000000005
2025-06-25 09:00:00,59.59473684210526
2025-06-25 10:00:00,47.077551020408166
2025-06-25 11:00:00,55.94615384615384
2025-06-25 12:00:00,46.98431372549019
2025-06-25 13:00:00,49.01272727272727
2025-06-25 14:00:00,51.3074074074074
2025-06-25 15:00:00,57.66274509803922
2025-06-25 16:00:00,48.58627450980392
2025-06-25 17:00:00,54.358000000000004
2025-06-25 18:00:00,50.24339622641509
2025-06-25 19:00:00,49.32340425531915
2025-06-25 20:00:00,57.51960784313726
2025-06-25 21:00:00,50.603846153846156
2025-06-25 22:00:00,45.44716981132075
2025-06-25 23:00:00,49.97173913043478
