start_time,average_value
2025-06-23 00:00:00,54.82727272727273
2025-06-23 01:00:00,47.601960784313725
2025-06-23 02:00:00,47.172222222222224
2025-06-23 03:00:00,49.098
2025-06-23 04:00:00,49.28627450980392
2025-06-23 05:00:00,50.916000000000004
2025-06-23 06:00:00,51.867924528301884
2025-06-23 07:00:00,51.83518518518518
2025-06-23 08:00:00,47.548
2025-06-23 09:00:00,48.37777777777778
2025-06-23 10:00:00,45.150000000000006
2025-06-23 11:00:00,53.29600000000001
2025-06-23 12:00:00,56.91702127659574
2025-06-23 13:00:00,48.04423076923077
2025-06-23 14:00:00,49.92115384615385
2025-06-23 15:00:00,47.804081632653066
2025-06-23 16:00:00,49.34313725490196
2025-06-23 17:00:00,57.19230769230769
2025-06-23 18:00:00,48.8
2025-06-23 19:00:00,50.064705882352946
2025-06-23 20:00:00,52.990196078431374
2025-06-23 21:00:00,52.11666666666667
2025-06-23 22:00:00,57.91960784313726
2025-06-23 23:00:00,47.518181818181816
