start_time,average_value
2025-06-28 00:00:00,46.815384615384616
2025-06-28 01:00:00,53.409615384615385
2025-06-28 02:00:00,55.60192307692308
2025-06-28 03:00:00,46.11730769230769
2025-06-28 04:00:00,49.094545454545454
2025-06-28 05:00:00,48.41960784313726
2025-06-28 06:00:00,54.546938775510206
2025-06-28 07:00:00,48.4375
2025-06-28 08:00:00,48.170370370370364
2025-06-28 09:00:00,51.55576923076923
2025-06-28 10:00:00,46.864814814814814
2025-06-28 11:00:00,46.31636363636364
2025-06-28 12:00:00,51.264150943396224
2025-06-28 13:00:00,48.068000000000005
2025-06-28 14:00:00,48.29245283018868
2025-06-28 15:00:00,48.69444444444444
2025-06-28 16:00:00,54.728846153846156
2025-06-28 17:00:00,47.744897959183675
2025-06-28 18:00:00,54.29622641509434
2025-06-28 19:00:00,48.77
2025-06-28 20:00:00,52.82448979591837
2025-06-28 21:00:00,44.6078431372549
2025-06-28 22:00:00,47.714
2025-06-28 23:00:00,51.16909090909091
