start_time,average_value
2025-06-15 00:00:00,51.57884615384615
2025-06-15 01:00:00,49.13333333333334
2025-06-15 02:00:00,53.601960784313725
2025-06-15 03:00:00,50.25581395348837
2025-06-15 04:00:00,43.887719298245614
2025-06-15 05:00:00,40.514
2025-06-15 06:00:00,54.478
2025-06-15 07:00:00,53.558
2025-06-15 08:00:00,50.305660377358485
2025-06-15 09:00:00,55.57551020408163
2025-06-15 10:00:00,53.533962264150944
2025-06-15 11:00:00,48.590384615384615
2025-06-15 12:00:00,54.051923076923075
2025-06-15 13:00:00,51.758823529411764
2025-06-15 14:00:00,44.91481481481482
2025-06-15 15:00:00,49.70196078431373
2025-06-15 16:00:00,50.20888888888889
2025-06-15 17:00:00,49.74905660377358
2025-06-15 18:00:00,52.33137254901961
2025-06-15 19:00:00,56.443636363636365
2025-06-15 20:00:00,51.4156862745098
2025-06-15 21:00:00,45.512
2025-06-15 22:00:00,49.72452830188679
2025-06-15 23:00:00,50.02549019607844
