start_time,average_value
2025-06-02 00:00:00,50.152830188679246
2025-06-02 01:00:00,41.761818181818185
2025-06-02 02:00:00,43.481818181818184
2025-06-02 03:00:00,52.15882352941176
2025-06-02 04:00:00,50.688235294117646
2025-06-02 05:00:00,57.1078431372549
2025-06-02 06:00:00,45.74038461538461
2025-06-02 07:00:00,47.048
2025-06-02 08:00:00,49.85740740740741
2025-06-02 09:00:00,44.370370370370374
2025-06-02 10:00:00,55.15925925925926
2025-06-02 11:00:00,51.049019607843135
2025-06-02 12:00:00,46.981632653061226
2025-06-02 13:00:00,50.037254901960786
2025-06-02 14:00:00,52.76981132075472
2025-06-02 15:00:00,45.9156862745098
2025-06-02 16:00:00,50.45384615384615
2025-06-02 17:00:00,53.471698113207545
2025-06-02 18:00:00,47.09183673469388
2025-06-02 19:00:00,46.760416666666664
2025-06-02 20:00:00,48.271153846153844
2025-06-02 21:00:00,47.86296296296296
2025-06-02 22:00:00,40.08653846153846
2025-06-02 23:00:00,46.596000000000004
