start_time,average_value
2025-06-10 00:00:00,48.270370370370365
2025-06-10 01:00:00,44.114814814814814
2025-06-10 02:00:00,62.73529411764706
2025-06-10 03:00:00,44.26274509803922
2025-06-10 04:00:00,54.026923076923076
2025-06-10 05:00:00,51.72826086956522
2025-06-10 06:00:00,51.72653061224489
2025-06-10 07:00:00,57.188
2025-06-10 08:00:00,54.48909090909091
2025-06-10 09:00:00,48.69772727272727
2025-06-10 10:00:00,50.00638297872341
2025-06-10 11:00:00,51.20399999999999
2025-06-10 12:00:00,50.178260869565214
2025-06-10 13:00:00,49.198
2025-06-10 14:00:00,45.970588235294116
2025-06-10 15:00:00,46.95
2025-06-10 16:00:00,45.60576923076923
2025-06-10 17:00:00,40.74
2025-06-10 18:00:00,49.67058823529411
2025-06-10 19:00:00,48.80869565217391
2025-06-10 20:00:00,47.260784313725495
2025-06-10 21:00:00,48.762
2025-06-10 22:00:00,58.53846153846154
2025-06-10 23:00:00,47.23684210526316
