start_time,average_value
2025-06-17 00:00:00,53.27307692307692
2025-06-17 01:00:00,47.77307692307692
2025-06-17 02:00:00,43.28431372549019
2025-06-17 03:00:00,51.074999999999996
2025-06-17 04:00:00,51.384313725490195
2025-06-17 05:00:00,50.512
2025-06-17 06:00:00,42.57826086956522
2025-06-17 07:00:00,52.21346153846154
2025-06-17 08:00:00,48.45106382978723
2025-06-17 09:00:00,52.31836734693877
2025-06-17 10:00:00,49.62115384615384
2025-06-17 11:00:00,47.75892857142857
2025-06-17 12:00:00,45.81818181818182
2025-06-17 13:00:00,50.5433962264151
2025-06-17 14:00:00,47.16481481481482
2025-06-17 15:00:00,54.49148936170213
2025-06-17 16:00:00,40.61960784313725
2025-06-17 17:00:00,54.06444444444445
2025-06-17 18:00:00,52.58222222222222
2025-06-17 19:00:00,44.04893617021277
2025-06-17 20:00:00,44.218
2025-06-17 21:00:00,46.25178571428571
2025-06-17 22:00:00,49.844897959183676
2025-06-17 23:00:00,51.70196078431373
