start_time,average_value
2025-06-05 00:00:00,45.66792452830189
2025-06-05 01:00:00,50.48297872340425
2025-06-05 02:00:00,46.44509803921568
2025-06-05 03:00:00,41.357142857142854
2025-06-05 04:00:00,53.79433962264151
2025-06-05 05:00:00,50.125
2025-06-05 06:00:00,48.43962264150944
2025-06-05 07:00:00,50.28823529411764
2025-06-05 08:00:00,54.00185185185185
2025-06-05 09:00:00,46.17735849056604
2025-06-05 10:00:00,46.94901960784314
2025-06-05 11:00:00,50.885185185185186
2025-06-05 12:00:00,52.05535714285714
2025-06-05 13:00:00,44.28703703703704
2025-06-05 14:00:00,51.169642857142854
2025-06-05 15:00:00,53.03
2025-06-05 16:00:00,44.177083333333336
2025-06-05 17:00:00,46.558
2025-06-05 18:00:00,52.214
2025-06-05 19:00:00,49.089361702127654
2025-06-05 20:00:00,59.70545454545455
2025-06-05 21:00:00,45.9
2025-06-05 22:00:00,49.275000000000006
2025-06-05 23:00:00,51.96923076923077
