start_time,average_value
2025-06-13 00:00:00,51.82708333333333
2025-06-13 01:00:00,49.30909090909091
2025-06-13 02:00:00,53.76888888888889
2025-06-13 03:00:00,43.82884615384615
2025-06-13 04:00:00,56.182352941176475
2025-06-13 05:00:00,53.851063829787236
2025-06-13 06:00:00,42.238
2025-06-13 07:00:00,43.17058823529411
2025-06-13 08:00:00,49.74807692307692
2025-06-13 09:00:00,55.41818181818182
2025-06-13 10:00:00,49.45576923076923
2025-06-13 11:00:00,50.50638297872341
2025-06-13 12:00:00,54.44583333333333
2025-06-13 13:00:00,47.70612244897959
2025-06-13 14:00:00,51.74905660377358
2025-06-13 15:00:00,47.81020408163265
2025-06-13 16:00:00,56.148936170212764
2025-06-13 17:00:00,46.7037037037037
2025-06-13 18:00:00,55.660377358490564
2025-06-13 19:00:00,51.28541666666666
2025-06-13 20:00:00,49.11764705882353
2025-06-13 21:00:00,38.92115384615385
2025-06-13 22:00:00,46.17358490566038
2025-06-13 23:00:00,41.94074074074074
